dataset,model_a,model_b,dimension,user_id,effective_preference,ndcg_winner,coverage_winner,align_ndcg,align_coverage,is_conflict,local_text_distance_a,local_text_distance_b,local_text_distance_winner,align_local_text_distance,delta_local_text_distance_chosen_minus_other,local_category_count_a,local_category_count_b,local_category_count_winner,align_local_category_count,delta_local_category_count_chosen_minus_other,local_category_entropy_a,local_category_entropy_b,local_category_entropy_winner,align_local_category_entropy,delta_local_category_entropy_chosen_minus_other,description_length_a,description_length_b,description_length_winner,align_description_length,delta_description_length_chosen_minus_other,history_similarity_a,history_similarity_b,history_similarity_winner,align_history_similarity,delta_history_similarity_chosen_minus_other,average_popularity_a,average_popularity_b,average_popularity_winner,align_average_popularity,delta_average_popularity_chosen_minus_other
yelp,gbaf,concat_mlp,novelty,23067,gbaf,gbaf,concat_mlp,1,0,True,0.7105442767163377,0.8767586359948824,concat_mlp,0,-0.16621435927854467,31.0,22.0,gbaf,1.0,9.0,4.459473673110791,4.0709505944546684,gbaf,1.0,0.3885230786561227,20.8,11.6,gbaf,1.0,9.200000000000001,0.19474851439087126,0.13563020254044644,gbaf,1,0.05911831185042482,5.295719359586295,4.035686814891188,gbaf,1,1.2600325446951066
yelp,gbaf,concat_mlp,novelty,94832,concat_mlp,gbaf,concat_mlp,0,1,True,0.8891353674591818,0.8838231059406224,gbaf,0,-0.005312261518559347,33.0,42.0,concat_mlp,1.0,9.0,4.6219975301118374,5.003701696057348,concat_mlp,1.0,0.3817041659455107,14.8,19.6,concat_mlp,1.0,4.800000000000001,0.10244089860763891,0.07799991426034587,gbaf,0,-0.02444098434729304,4.920407934104086,4.677626847635734,gbaf,0,-0.2427810864683515
yelp,gbaf,concat_mlp,novelty,4565,gbaf,gbaf,concat_mlp,1,0,True,0.8040574731534511,0.8127620202767043,concat_mlp,0,-0.008704547123253192,32.0,26.0,gbaf,1.0,6.0,4.590021650946749,4.308647310430094,gbaf,1.0,0.28137434051665533,16.0,17.0,concat_mlp,0.0,-1.0,0.18112274835543934,0.18273519024044949,concat_mlp,0,-0.0016124418850101407,4.860265578162096,4.736419800657184,gbaf,1,0.12384577750491221
yelp,gbaf,concat_mlp,novelty,92688,concat_mlp,gbaf,concat_mlp,0,1,True,0.9080173409625568,0.9339097645458042,concat_mlp,1,0.025892423583247393,33.0,34.0,concat_mlp,1.0,1.0,4.640723149067329,4.677944218869905,concat_mlp,1.0,0.03722106980257678,14.7,13.9,gbaf,0.0,-0.7999999999999989,0.0674502286643957,0.06281289987408557,gbaf,0,-0.004637328790310133,6.419899233952464,5.15256049977989,gbaf,0,-1.267338734172574
yelp,gbaf,concat_mlp,novelty,73732,concat_mlp,gbaf,concat_mlp,0,1,True,0.8010779256070397,0.9068946531681271,concat_mlp,1,0.1058167275610874,29.0,27.0,gbaf,0.0,-2.0,4.411342601791829,4.349275070710715,gbaf,0.0,-0.06206753108111407,14.9,13.2,gbaf,0.0,-1.700000000000001,0.13799337615047497,0.09853909644707366,gbaf,0,-0.039454279703401304,5.240941948598339,4.648647670806239,gbaf,0,-0.5922942777920994
yelp,gbaf,concat_mlp,novelty,64669,concat_mlp,gbaf,concat_mlp,0,1,True,0.8823033766514837,0.8875969520216814,concat_mlp,1,0.005293575370197701,31.0,28.0,gbaf,0.0,-3.0,4.626990803617331,4.336526894582073,gbaf,0.0,-0.29046390903525765,17.0,14.6,gbaf,0.0,-2.4000000000000004,0.079097249206509,0.0815523051005862,concat_mlp,1,0.002455055894077199,5.468588720097221,5.5145658398252015,concat_mlp,1,0.04597711972798013
yelp,gbaf,concat_mlp,novelty,5457,concat_mlp,gbaf,concat_mlp,0,1,True,0.8683122209814688,0.8778644559498219,concat_mlp,1,0.009552234968353113,27.0,33.0,concat_mlp,1.0,6.0,4.3091145696042465,4.723856189774724,concat_mlp,1.0,0.4147416201704779,12.4,12.4,TIE,,0.0,0.1122579563596836,0.10589508510164905,gbaf,0,-0.006362871258034544,4.5846005045667795,3.783969824325068,gbaf,0,-0.8006306802417114
yelp,gbaf,concat_mlp,relevance,19308,concat_mlp,gbaf,concat_mlp,0,1,True,0.8954516076172911,0.9027806899124875,concat_mlp,1,0.007329082295196354,58.0,36.0,gbaf,0.0,-22.0,5.480806511773303,4.693997169697762,gbaf,0.0,-0.7868093420755411,22.7,15.6,gbaf,0.0,-7.1,0.0714536607857312,0.06812826345363658,gbaf,0,-0.0033253973320946234,6.805190897653295,6.156999542415003,gbaf,0,-0.6481913552382927
yelp,gbaf,concat_mlp,relevance,24594,concat_mlp,gbaf,concat_mlp,0,1,True,0.95503051633553,0.9314482109948953,gbaf,0,-0.023582305340634768,29.0,26.0,gbaf,0.0,-3.0,4.418833991324551,4.32672486320344,gbaf,0.0,-0.09210912812111083,12.4,11.7,gbaf,0.0,-0.7000000000000011,0.033025735697906906,0.03670605779099934,concat_mlp,1,0.0036803220930924363,3.9780624651411642,3.8514732331868826,gbaf,0,-0.12658923195428162
yelp,gbaf,concat_mlp,relevance,18930,gbaf,gbaf,concat_mlp,1,0,True,0.831315661230475,0.8812143681556331,concat_mlp,0,-0.04989870692515819,25.0,31.0,concat_mlp,0.0,-6.0,4.234303777695201,4.520970228554427,concat_mlp,0.0,-0.2866664508592258,14.6,14.0,gbaf,1.0,0.5999999999999996,0.10102623323010841,0.08710531614279272,gbaf,1,0.013920917087315687,6.135161610035295,5.351805084536688,gbaf,1,0.7833565254986077
yelp,gbaf,concat_mlp,relevance,81116,concat_mlp,gbaf,concat_mlp,0,1,True,0.912298670665333,0.9543826479721306,concat_mlp,1,0.04208397730679758,33.0,39.0,concat_mlp,1.0,6.0,4.629875233960101,4.963402098405836,concat_mlp,1.0,0.33352686444573454,15.9,16.3,concat_mlp,1.0,0.40000000000000036,0.06542602554198669,0.05270452927115229,gbaf,0,-0.012721496270834402,6.07155772927985,4.47401207891627,gbaf,0,-1.59754565036358
yelp,gbaf,concat_mlp,relevance,2600,gbaf,gbaf,concat_mlp,1,0,True,0.9004288494694058,0.8983343178394102,gbaf,1,0.002094531629995622,28.0,31.0,concat_mlp,0.0,-3.0,4.4590695678850025,4.447073510283903,gbaf,1.0,0.011996057601099785,13.0,14.6,concat_mlp,0.0,-1.5999999999999996,0.10605284595270799,0.09047251739453069,gbaf,1,0.0155803285581773,5.8038353053591845,5.465732710942754,gbaf,1,0.33810259441643087
yelp,gbaf,concat_mlp,relevance,33987,gbaf,gbaf,concat_mlp,1,0,True,0.7676764061104568,0.9185779074386982,concat_mlp,0,-0.15090150132824132,21.0,21.0,TIE,,0.0,3.8814893607725276,4.002701394334311,concat_mlp,0.0,-0.12121203356178345,14.2,11.8,gbaf,1.0,2.3999999999999986,0.13676142712524336,0.037439039521469444,gbaf,1,0.09932238760377392,4.704295586191661,3.179262381936671,gbaf,1,1.5250332042549894
yelp,gbaf,concat_mlp,relevance,362,gbaf,gbaf,concat_mlp,1,0,True,0.8672883834393748,0.9445053325690427,concat_mlp,0,-0.07721694912966792,34.0,26.0,gbaf,1.0,8.0,4.605692157010925,4.235448437472884,gbaf,1.0,0.370243719538041,16.3,12.7,gbaf,1.0,3.6000000000000014,0.08314142527735985,0.05006855021912701,gbaf,1,0.03307287505823284,5.90051992242807,4.246945660057366,gbaf,1,1.6535742623707037
yelp,gbaf,concat_mlp,relevance,92790,gbaf,gbaf,concat_mlp,1,0,True,0.9197931470250247,0.9442041322909948,concat_mlp,0,-0.024410985265970075,40.0,35.0,gbaf,1.0,5.0,4.9121356958251114,4.749922332557376,gbaf,1.0,0.1622133632677354,16.2,14.3,gbaf,1.0,1.8999999999999986,0.08350560620932036,0.05764757532632105,gbaf,1,0.02585803088299931,5.605623867000028,5.212247876902448,gbaf,1,0.39337599009757973
yelp,gbaf,concat_mlp,relevance,49896,concat_mlp,gbaf,concat_mlp,0,1,True,0.8870297066204852,0.9141940435648371,concat_mlp,1,0.02716433694435194,35.0,36.0,concat_mlp,1.0,1.0,4.704638702203759,4.749922332557375,concat_mlp,1.0,0.045283630353615933,13.2,13.4,concat_mlp,1.0,0.20000000000000107,0.10711101190206486,0.09001720247274529,gbaf,0,-0.017093809429319567,6.425711869535846,5.862666058863166,gbaf,0,-0.5630458106726799
yelp,gbaf,concat_mlp,relevance,79676,concat_mlp,gbaf,concat_mlp,0,1,True,0.9040439984548224,0.9257413710762548,concat_mlp,1,0.021697372621432343,29.0,27.0,gbaf,0.0,-2.0,4.497073456788037,4.30130677156408,gbaf,0.0,-0.19576668522395746,13.1,14.6,concat_mlp,1.0,1.5,0.06934389739735371,0.06339981499832271,gbaf,0,-0.005944082399030992,6.44140489249572,4.963770696050285,gbaf,0,-1.4776341964454351
yelp,gbaf,concat_mlp,relevance,58992,gbaf,gbaf,concat_mlp,1,0,True,0.9643948365987606,0.9409255757075176,gbaf,1,0.023469260891243016,24.0,26.0,concat_mlp,0.0,-2.0,4.106577386784374,4.250075316801687,concat_mlp,0.0,-0.14349793001731292,10.1,12.2,concat_mlp,0.0,-2.0999999999999996,0.05519198622523192,0.05146101338340404,gbaf,1,0.0037309728418278842,6.1213726409806295,4.268018237572986,gbaf,1,1.8533544034076437
yelp,gbaf,concat_mlp,relevance,66818,gbaf,gbaf,concat_mlp,1,0,True,0.9181310783139697,0.9054251484496253,gbaf,1,0.012705929864344379,35.0,32.0,gbaf,1.0,3.0,4.758868161719356,4.6349899593311,gbaf,1.0,0.12387820238825586,17.3,17.2,gbaf,1.0,0.10000000000000142,0.0689747643194306,0.0832357486393525,concat_mlp,0,-0.014260984319921899,5.759091451223723,5.364921642410307,gbaf,1,0.394169808813416
yelp,gbaf,concat_mlp,relevance,83855,concat_mlp,gbaf,concat_mlp,0,1,True,0.9469265505279784,0.9173120818572099,gbaf,0,-0.029614468670768446,25.0,32.0,concat_mlp,1.0,7.0,4.210439608363361,4.7084573552056845,concat_mlp,1.0,0.4980177468423239,11.3,14.4,concat_mlp,1.0,3.0999999999999996,0.02482922601046048,0.047260168283586354,concat_mlp,1,0.022430942273125875,5.1940852269968145,3.677195481771411,gbaf,0,-1.5168897452254035
yelp,gbaf,concat_mlp,relevance,68812,gbaf,gbaf,concat_mlp,1,0,True,0.782618088479448,0.9191645705210376,concat_mlp,0,-0.1365464820415896,27.0,27.0,TIE,,0.0,4.303206594361432,4.4148325477994685,concat_mlp,0.0,-0.11162595343803616,15.2,12.4,gbaf,1.0,2.799999999999999,0.12325721045982556,0.0756443295211518,gbaf,1,0.04761288093867376,4.986298513665787,4.265640530933146,gbaf,1,0.7206579827326411
yelp,gbaf,concat_mlp,relevance,93796,gbaf,gbaf,concat_mlp,1,0,True,0.8551858779073285,0.926572636074106,concat_mlp,0,-0.07138675816677753,19.0,36.0,concat_mlp,0.0,-17.0,3.75748398981288,4.741009150817866,concat_mlp,0.0,-0.983525161004986,9.8,13.1,concat_mlp,0.0,-3.299999999999999,0.11556621872563767,0.07015452113560912,gbaf,1,0.045411697590028555,4.652229239100558,4.247108521384995,gbaf,1,0.40512071771556357
yelp,gbaf,concat_mlp,relevance,45970,gbaf,gbaf,concat_mlp,1,0,True,0.8740403658254371,0.9551277838504016,concat_mlp,0,-0.08108741802496455,19.0,29.0,concat_mlp,0.0,-10.0,3.801076880026372,4.489213200706534,concat_mlp,0.0,-0.6881363206801625,14.9,13.7,gbaf,1.0,1.200000000000001,0.03675616047374051,0.02653798544358765,gbaf,1,0.010218175030152859,5.088292438972742,4.19064066257966,gbaf,1,0.897651776393082
yelp,gbaf,concat_mlp,relevance,78002,gbaf,gbaf,concat_mlp,1,0,True,0.9060521384158187,0.9332199689241846,concat_mlp,0,-0.02716783050836591,37.0,20.0,gbaf,1.0,17.0,4.735597625851954,3.8914460711655217,gbaf,1.0,0.844151554686432,16.6,12.1,gbaf,1.0,4.500000000000002,0.08879766719103271,0.05915597195589083,gbaf,1,0.02964169523514188,4.678824373533724,4.132845339853654,gbaf,1,0.5459790336800694
yelp,gbaf,concat_mlp,relevance,47816,concat_mlp,gbaf,concat_mlp,0,1,True,0.9110974363123375,0.906646728201848,gbaf,0,-0.004450708110489532,36.0,37.0,concat_mlp,1.0,1.0,4.875728750643392,4.883488614899737,concat_mlp,1.0,0.007759864256344784,13.2,14.6,concat_mlp,1.0,1.4000000000000004,0.08586405368575278,0.0804175947668926,gbaf,0,-0.005446458918860184,4.234194971921021,4.500862089429645,concat_mlp,1,0.26666711750862415
yelp,gbaf,concat_mlp,relevance,23620,concat_mlp,gbaf,concat_mlp,0,1,True,0.8937392132252685,0.9330148766439402,concat_mlp,1,0.039275663418671725,19.0,23.0,concat_mlp,1.0,4.0,3.7506920561414607,4.073261473269281,concat_mlp,1.0,0.3225694171278204,10.9,11.9,concat_mlp,1.0,1.0,0.044482312596565904,0.04912479189432953,concat_mlp,1,0.004642479297763624,4.264625658337707,3.7329947328041406,gbaf,0,-0.5316309255335661
yelp,gbaf,concat_mlp,relevance,83363,gbaf,gbaf,concat_mlp,1,0,True,0.7868182819431537,0.833247242072648,concat_mlp,0,-0.04642896012949427,27.0,34.0,concat_mlp,0.0,-7.0,4.339822782008756,4.738608500731241,concat_mlp,0.0,-0.39878571872248436,12.9,16.3,concat_mlp,0.0,-3.4000000000000004,0.19142240349043935,0.1532895193376796,gbaf,1,0.038132884152759755,4.070152172205026,4.713318962772416,concat_mlp,0,-0.6431667905673901
yelp,gbaf,concat_mlp,relevance,61591,gbaf,gbaf,concat_mlp,1,0,True,0.8958271310987265,0.8771022854600661,gbaf,1,0.018724845638660392,60.0,35.0,gbaf,1.0,25.0,5.514671736921347,4.686994464322286,gbaf,1.0,0.8276772725990611,22.8,17.2,gbaf,1.0,5.600000000000001,0.07215592331589556,0.07924377496416429,concat_mlp,0,-0.0070878516482687365,6.633429716021401,5.647646320105222,gbaf,1,0.9857833959161786
yelp,gbaf,concat_mlp,relevance,34176,concat_mlp,gbaf,concat_mlp,0,1,True,0.9079911485351329,0.9117551415691273,concat_mlp,1,0.0037639930339944394,32.0,25.0,gbaf,0.0,-7.0,4.625814583693911,4.262758923112445,gbaf,0.0,-0.3630556605814661,13.5,13.5,TIE,,0.0,0.0747072428823472,0.08098617135645185,concat_mlp,1,0.0062789284741046475,5.810416173613705,4.731450368226478,gbaf,0,-1.0789658053872264
yelp,gbaf,concat_mlp,relevance,797,gbaf,gbaf,concat_mlp,1,0,True,0.6227666012872305,0.9564195576690624,concat_mlp,0,-0.3336529563818319,17.0,44.0,concat_mlp,0.0,-27.0,3.547461626222474,5.137602043731117,concat_mlp,0.0,-1.5901404175086427,12.7,17.9,concat_mlp,0.0,-5.199999999999999,0.20945565821798304,0.05399032861416757,gbaf,1,0.15546532960381548,3.3737940486509075,3.5932773290401827,concat_mlp,0,-0.21948328038927523
yelp,gbaf,concat_mlp,relevance,23067,concat_mlp,gbaf,concat_mlp,0,1,True,0.7105442767163377,0.8767586359948824,concat_mlp,1,0.16621435927854467,31.0,22.0,gbaf,0.0,-9.0,4.459473673110791,4.0709505944546684,gbaf,0.0,-0.3885230786561227,20.8,11.6,gbaf,0.0,-9.200000000000001,0.19474851439087126,0.13563020254044644,gbaf,0,-0.05911831185042482,5.295719359586295,4.035686814891188,gbaf,0,-1.2600325446951066
yelp,gbaf,concat_mlp,relevance,94832,gbaf,gbaf,concat_mlp,1,0,True,0.8891353674591818,0.8838231059406224,gbaf,1,0.005312261518559347,33.0,42.0,concat_mlp,0.0,-9.0,4.6219975301118374,5.003701696057348,concat_mlp,0.0,-0.3817041659455107,14.8,19.6,concat_mlp,0.0,-4.800000000000001,0.10244089860763891,0.07799991426034587,gbaf,1,0.02444098434729304,4.920407934104086,4.677626847635734,gbaf,1,0.2427810864683515
yelp,gbaf,concat_mlp,relevance,50442,gbaf,gbaf,concat_mlp,1,0,True,0.8860959820236141,0.9337654657489995,concat_mlp,0,-0.047669483725385486,43.0,25.0,gbaf,1.0,18.0,5.172909100532566,4.239822782008756,gbaf,1.0,0.9330863185238103,15.4,11.7,gbaf,1.0,3.700000000000001,0.08982450703838404,0.08200699466660233,gbaf,1,0.007817512371781715,4.833789471094571,4.823311104294584,gbaf,1,0.010478366799986816
yelp,gbaf,concat_mlp,relevance,4565,concat_mlp,gbaf,concat_mlp,0,1,True,0.8040574731534511,0.8127620202767043,concat_mlp,1,0.008704547123253192,32.0,26.0,gbaf,0.0,-6.0,4.590021650946749,4.308647310430094,gbaf,0.0,-0.28137434051665533,16.0,17.0,concat_mlp,1.0,1.0,0.18112274835543934,0.18273519024044949,concat_mlp,1,0.0016124418850101407,4.860265578162096,4.736419800657184,gbaf,0,-0.12384577750491221
yelp,gbaf,concat_mlp,relevance,88855,gbaf,gbaf,concat_mlp,1,0,True,0.8676696179876321,0.8381803265620914,gbaf,1,0.029489291425540687,37.0,29.0,gbaf,1.0,8.0,4.759421368203101,4.37970604880628,gbaf,1.0,0.379715319396821,16.4,14.5,gbaf,1.0,1.8999999999999986,0.11716048022895335,0.13358987463669325,concat_mlp,0,-0.016429394407739897,6.479602200872746,4.7103299094736855,gbaf,1,1.7692722913990604
yelp,gbaf,concat_mlp,relevance,97264,concat_mlp,gbaf,concat_mlp,0,1,True,0.8838217875987243,0.9257421943012973,concat_mlp,1,0.04192040670257302,59.0,36.0,gbaf,0.0,-23.0,5.55833185240747,4.809808796515998,gbaf,0.0,-0.7485230558914715,20.3,14.2,gbaf,0.0,-6.100000000000001,0.08879981633896565,0.08430757776015721,gbaf,0,-0.004492238578808441,6.698548370759139,5.523787787162411,gbaf,0,-1.1747605835967274
yelp,gbaf,concat_mlp,relevance,20211,concat_mlp,gbaf,concat_mlp,0,1,True,0.8834487709295722,0.8724801315366637,gbaf,0,-0.010968639392908486,35.0,32.0,gbaf,0.0,-3.0,4.764945619552432,4.608095716770613,gbaf,0.0,-0.15684990278181843,16.3,15.9,gbaf,0.0,-0.40000000000000036,0.08800173983584197,0.11842478344370362,concat_mlp,1,0.030423043607861647,6.411190784082008,5.291026512529024,gbaf,0,-1.1201642715529836
yelp,gbaf,fixed,balanced,24594,gbaf,gbaf,gbaf,1,1,False,0.95503051633553,0.9472476526376116,gbaf,1,0.007782863697918474,29.0,28.0,gbaf,1.0,1.0,4.418833991324551,4.352135539906904,gbaf,1.0,0.06669845141764696,12.4,14.8,fixed,0.0,-2.4000000000000004,0.033025735697906906,0.02848713110996086,gbaf,1,0.004538604587946048,3.9780624651411642,3.7981625104735386,gbaf,1,0.17989995466762565
yelp,gbaf,fixed,balanced,18930,gbaf,gbaf,gbaf,1,1,False,0.831315661230475,0.9168321435574467,fixed,0,-0.08551648232697173,25.0,28.0,fixed,0.0,-3.0,4.234303777695201,4.420830094435546,fixed,0.0,-0.1865263167403448,14.6,13.5,gbaf,1.0,1.0999999999999996,0.10102623323010841,0.07877940252109161,gbaf,1,0.0222468307090168,6.135161610035295,4.02082367573656,gbaf,1,2.114337934298735
yelp,gbaf,fixed,balanced,18392,gbaf,gbaf,gbaf,1,1,False,0.856095638253162,0.8311360773354097,gbaf,1,0.02495956091775231,31.0,24.0,gbaf,1.0,7.0,4.452644353612962,4.172923306112224,gbaf,1.0,0.2797210475007379,14.1,16.8,fixed,0.0,-2.700000000000001,0.15762151649569955,0.12460398354482233,gbaf,1,0.033017532950877226,5.2370110628694135,4.09792936499621,gbaf,1,1.1390816978732037
yelp,gbaf,fixed,balanced,47111,gbaf,gbaf,gbaf,1,1,False,0.9338026820064842,0.7790758172996292,gbaf,1,0.15472686470685504,36.0,53.0,fixed,0.0,-17.0,4.788341339656748,5.277242182760813,fixed,0.0,-0.4889008431040649,13.6,21.4,fixed,0.0,-7.799999999999999,0.0525398774293367,0.046972475092089565,gbaf,1,0.005567402337247132,6.915922363367419,5.84807658207932,gbaf,1,1.0678457812880993
yelp,gbaf,fixed,balanced,92790,gbaf,gbaf,gbaf,1,1,False,0.9197931470250247,0.8113177484291678,gbaf,1,0.10847539859585686,40.0,40.0,TIE,,0.0,4.9121356958251114,4.81984288189567,gbaf,1.0,0.09229281392944166,16.2,19.7,fixed,0.0,-3.5,0.08350560620932036,0.08381740406396791,fixed,0,-0.0003117978546475497,5.605623867000028,4.277437727426252,gbaf,1,1.3281861395737762
yelp,gbaf,fixed,balanced,90313,gbaf,gbaf,gbaf,1,1,False,0.8436425586951606,0.8240520039991461,gbaf,1,0.01959055469601445,32.0,29.0,gbaf,1.0,3.0,4.577546228440225,4.450089456697305,gbaf,1.0,0.1274567717429198,16.1,14.2,gbaf,1.0,1.9000000000000021,0.11399744874786318,0.09112922725269648,gbaf,1,0.022868221495166693,6.2591754057558955,4.254138038298451,gbaf,1,2.0050373674574447
yelp,gbaf,fixed,balanced,1779,fixed,gbaf,gbaf,0,0,False,0.8229915247756315,0.663771142128684,gbaf,0,-0.1592203826469475,25.0,20.0,gbaf,0.0,-5.0,4.12554324176603,3.8323879062535546,gbaf,0.0,-0.2931553355124752,12.1,14.0,fixed,1.0,1.9000000000000004,0.096097789400415,0.13263951239416827,fixed,1,0.03654172299375327,5.3935987242927,4.871403719619489,gbaf,0,-0.5221950046732111
yelp,gbaf,fixed,balanced,37335,gbaf,gbaf,gbaf,1,1,False,0.9373562851213117,0.7208354943075366,gbaf,1,0.21652079081377518,59.0,54.0,gbaf,1.0,5.0,5.5689308519716265,5.273673636887188,gbaf,1.0,0.2952572150844386,19.2,22.3,fixed,0.0,-3.1000000000000014,0.06418779247444763,0.06150475469836723,gbaf,1,0.0026830377760804006,7.06907368909808,6.104993363691478,gbaf,1,0.9640803254066022
yelp,gbaf,fixed,balanced,68812,gbaf,gbaf,gbaf,1,1,False,0.782618088479448,0.6391620082588907,gbaf,1,0.14345608022055734,27.0,17.0,gbaf,1.0,10.0,4.303206594361432,3.495691916134907,gbaf,1.0,0.8075146782265255,15.2,14.1,gbaf,1.0,1.0999999999999996,0.12325721045982556,0.11567133361655985,gbaf,1,0.0075858768432657125,4.986298513665787,4.109411106785439,gbaf,1,0.876887406880348
yelp,gbaf,fixed,balanced,93796,gbaf,gbaf,gbaf,1,1,False,0.8551858779073285,0.8704643326542066,fixed,0,-0.015278454746878167,19.0,19.0,TIE,,0.0,3.75748398981288,3.7230178469771475,gbaf,1.0,0.03446614283573224,9.8,10.7,fixed,0.0,-0.8999999999999986,0.11556621872563767,0.08761626573367465,gbaf,1,0.027949952991963026,4.652229239100558,3.1673809136484996,gbaf,1,1.4848483254520586
yelp,gbaf,fixed,balanced,13763,gbaf,gbaf,gbaf,1,1,False,0.8707836702733088,0.904661649526212,fixed,0,-0.033877979252903145,23.0,27.0,fixed,0.0,-4.0,4.072573883611435,4.291688760972385,fixed,0.0,-0.21911487736095037,11.5,13.8,fixed,0.0,-2.3000000000000007,0.07883522003509592,0.04946666426100529,gbaf,1,0.029368555774090636,4.054287641361394,3.7671172499172423,gbaf,1,0.28717039144415146
yelp,gbaf,fixed,balanced,9482,gbaf,gbaf,gbaf,1,1,False,0.8467398768205476,0.9143922831250733,fixed,0,-0.06765240630452563,31.0,32.0,fixed,0.0,-1.0,4.542449864961815,4.756328385912461,fixed,0.0,-0.2138785209506464,16.7,12.9,gbaf,1.0,3.799999999999999,0.09256766061376406,0.07631327687458571,gbaf,1,0.016254383739178355,6.309251959925723,3.128448878888896,gbaf,1,3.1808030810368266
yelp,gbaf,fixed,balanced,47816,fixed,gbaf,gbaf,0,0,False,0.9110974363123375,0.8953663855827065,gbaf,0,-0.01573105072963099,36.0,21.0,gbaf,0.0,-15.0,4.875728750643392,3.9209378720695263,gbaf,0.0,-0.9547908785738661,13.2,10.8,gbaf,0.0,-2.3999999999999986,0.08586405368575278,0.09567804025284136,fixed,1,0.009813986567088581,4.234194971921021,3.742274922678713,gbaf,0,-0.4919200492423075
yelp,gbaf,fixed,balanced,61591,gbaf,gbaf,gbaf,1,1,False,0.8958271310987265,0.8720107541435715,gbaf,1,0.023816376955154928,60.0,27.0,gbaf,1.0,33.0,5.514671736921347,4.293044600614918,gbaf,1.0,1.221627136306429,22.8,15.8,gbaf,1.0,7.0,0.07215592331589556,0.06558241196195472,gbaf,1,0.006573511353940839,6.633429716021401,5.295222659674497,gbaf,1,1.3382070563469037
yelp,gbaf,fixed,balanced,34176,gbaf,gbaf,gbaf,1,1,False,0.9079911485351329,0.8859945742222419,gbaf,1,0.021996574312890926,32.0,32.0,TIE,,0.0,4.625814583693911,4.613386137251933,gbaf,1.0,0.01242844644197838,13.5,15.1,fixed,0.0,-1.5999999999999996,0.0747072428823472,0.09388992511509033,fixed,0,-0.019182682232743123,5.810416173613705,4.906713086612016,gbaf,1,0.9037030870016887
yelp,gbaf,fixed,balanced,88044,gbaf,gbaf,gbaf,1,1,False,0.7150946963215767,0.7125710602325259,gbaf,1,0.002523636089050818,26.0,20.0,gbaf,1.0,6.0,4.222464452110132,3.8443645876860675,gbaf,1.0,0.3780998644240645,15.6,14.2,gbaf,1.0,1.4000000000000004,0.13462794422641686,0.13875458990128414,fixed,0,-0.004126645674867285,6.92788551788294,4.728237781674951,gbaf,1,2.1996477362079894
yelp,gbaf,fixed,balanced,797,gbaf,gbaf,gbaf,1,1,False,0.6227666012872305,0.797092816126757,fixed,0,-0.17432621483952648,17.0,20.0,fixed,0.0,-3.0,3.547461626222474,4.016673874241777,fixed,0.0,-0.4692122480193026,12.7,13.7,fixed,0.0,-1.0,0.20945565821798304,0.16073472370033987,gbaf,1,0.04872093451764317,3.3737940486509075,3.4112735971561,fixed,0,-0.03747954850519264
yelp,gbaf,fixed,balanced,94832,gbaf,gbaf,gbaf,1,1,False,0.8891353674591818,0.8964488630993681,fixed,0,-0.0073134956401863516,33.0,23.0,gbaf,1.0,10.0,4.6219975301118374,4.020122960058874,gbaf,1.0,0.6018745700529635,14.8,14.6,gbaf,1.0,0.20000000000000107,0.10244089860763891,0.04958525151672842,gbaf,1,0.05285564709091049,4.920407934104086,3.7138213736426438,gbaf,1,1.2065865604614419
yelp,gbaf,fixed,balanced,50442,gbaf,gbaf,gbaf,1,1,False,0.8860959820236141,0.8287405422941037,gbaf,1,0.057355439729510405,43.0,39.0,gbaf,1.0,4.0,5.172909100532566,4.837299423838764,gbaf,1.0,0.33560967669380215,15.4,16.6,fixed,0.0,-1.200000000000001,0.08982450703838404,0.10448592334488026,fixed,0,-0.014661416306496214,4.833789471094571,4.856963034923807,fixed,0,-0.02317356382923652
yelp,gbaf,fixed,balanced,92688,gbaf,gbaf,gbaf,1,1,False,0.9080173409625568,0.7851523846856692,gbaf,1,0.12286495627688765,33.0,55.0,fixed,0.0,-22.0,4.640723149067329,5.323563380781244,fixed,0.0,-0.6828402317139153,14.7,22.8,fixed,0.0,-8.100000000000001,0.0674502286643957,0.11367798714629997,fixed,0,-0.04622775848190426,6.419899233952464,6.121705910935639,gbaf,1,0.29819332301682433
yelp,gbaf,fixed,balanced,73732,gbaf,gbaf,gbaf,1,1,False,0.8010779256070397,0.8849094252478872,fixed,0,-0.08383149964084746,29.0,29.0,TIE,,0.0,4.411342601791829,4.463888030795445,fixed,0.0,-0.05254542900361603,14.9,12.7,gbaf,1.0,2.200000000000001,0.13799337615047497,0.11077067426868431,gbaf,1,0.027222701881790656,5.240941948598339,4.056364225798542,gbaf,1,1.184577722799797
yelp,gbaf,fixed,balanced,97264,fixed,gbaf,gbaf,0,0,False,0.8838217875987243,0.8034321481380186,gbaf,0,-0.08038963946070576,59.0,58.0,gbaf,0.0,-1.0,5.55833185240747,5.415826051251887,gbaf,0.0,-0.14250580115558265,20.3,22.4,fixed,1.0,2.099999999999998,0.08879981633896565,0.10277461177894304,fixed,1,0.013974795439977386,6.698548370759139,6.645279954261021,gbaf,0,-0.053268416498117865
